from_node,to_node,distance
577,7883,0
578,7883,0
579,7883,0
580,7116,2673.926753209035
581,581,0
582,1020,0
583,1020,0
584,8036,0
585,586,96.67722013183464
586,586,0
587,587,0
588,586,610.8806652247603
589,5091,0
590,5091,0
591,5091,0
592,5091,0
593,10829,2226.479372682714
594,11470,1881.2060379457992
597,2316,0
598,2316,0
602,4507,285.0263580038512
603,4507,352.23200841792953
604,5464,0
605,5464,0
606,5464,0
607,5464,0
608,10962,117.46561538625463
612,8264,130.62096004470285
613,8264,97.80183932517953
614,8264,974.4959982590957
615,8264,993.633072258302
616,8264,1089.9087520572627
617,5218,3968.157782210106
618,5218,3808.521489463166
619,931,313.95869687683694
620,743,674.8778238712828
621,743,547.9929120594503
622,5218,100.85511504724954
623,5218,321.45050104311895
624,5218,337.3403091777149
625,5218,503.1993200069214
626,5218,731.7062673374376
627,5218,669.6305807309749
628,5218,369.8415826843376
629,5218,604.4802086113517
630,5218,372.23223290527903
631,5218,3875.749066620598
632,5218,990.3292748109461
633,10370,927.0524899623974
634,10370,667.5961965688124
635,10370,560.2988364451219
636,10370,555.83491132759
637,10370,463.7017698267252
638,10370,645.293692112675
639,10370,709.6747336270123
640,10370,388.37123197942685
641,10370,194.49991183352697
642,1985,0
643,1985,0
644,10370,0
645,10370,0
646,1985,3319.752257591763
647,1985,3262.322768835652
648,10370,938.0566318903986
649,10370,0
650,10370,806.6396556390316
651,10370,991.4806491424346
652,10370,0
653,10370,0
654,10370,0
655,10370,822.4636199600908
656,3516,0
657,3516,0
658,3516,0
659,3516,0
660,1556,295.8736278446102
661,3516,0
662,6070,0
663,6070,0
664,6069,0
665,1556,0
666,10370,0
669,3516,0
670,1556,335.8847210411034
672,13128,0
673,6270,0
674,6270,0
675,1479,0
676,1479,0
677,1479,0
678,1479,0
679,14803,428.3162334282499
680,14803,180.89479033570407
681,14803,532.4689454071852
682,14803,832.383421853941
683,12241,3382.441027583223
684,12657,0
685,12657,0
686,12657,0
687,12657,0
688,5700,0
689,8164,147.9314906171046
690,8164,143.20550151270572
691,3399,0
692,6798,0
693,701,1285.747929680053
694,709,858.0333565598738
695,2280,491.97772697419674
696,701,2698.6769407419406
697,701,1546.2243622010978
698,701,1588.9817977752743
699,709,947.173187474353
700,701,1472.4315683494115
701,701,0
702,701,72.99802591045598
703,5464,0
704,5464,0
708,709,59.718523404445904
709,709,0
710,9517,439.481791780397
711,9517,682.3828924241479
712,9517,395.1556348003848
713,9517,389.6379420219034
714,9517,270.2948120907816
715,9517,1099.1577374798967
716,725,821.4962867691429
717,725,753.2057991893416
718,725,804.7428746984184
719,9517,427.362856278865
720,725,699.7779475035841
721,725,893.8310938456817
722,725,886.7285039318634
723,725,684.0201680976342
724,725,71.2151059690545
725,725,0
726,3971,0
727,3399,579.085541111104
728,5464,0
729,5464,0
730,1604,0
731,1604,0
732,761,0
733,1604,0
734,735,18.971393507571282
735,735,0
736,709,966.5368815423301
737,709,794.6793294476364
738,701,619.0904278603193
739,743,97.08404467430015
740,743,240.5766233713236
741,701,173.20513250743264
742,743,183.6217590877682
743,743,0
744,761,1284.4376561768172
745,761,1372.8454106785862
751,134,195.03261699652953
752,3957,316.9409408597556
753,761,167.14620306042897
754,761,300.5607092120401
755,761,667.1086842624884
756,761,534.0216486988068
757,761,603.867292375821
758,761,618.645276716905
759,761,685.3093600548215
760,761,692.3112591394926
761,761,0
762,761,134.92007850011086
763,735,109.57820222898914
764,735,92.6005281038687
765,735,72.4987173489416
766,1604,1333.8055143810113
767,735,974.2815790230834
768,735,854.653316386182
769,761,841.0364447804113
770,761,95.24225859159705
771,761,238.65373406267352
772,761,772.0536039946809
773,134,1099.2374389435793
774,761,273.64447769247903
775,134,216.11772830380173
776,761,620.9205972561565
777,734,205.91502405422474
778,14845,1204.7141589929404
779,134,9.816372231639367
780,134,40.264639867148404
781,11623,0
782,11623,0
783,134,316.6856649514452
784,734,365.67366807765603
785,134,98.54712414916727
786,11388,0
787,11388,0
788,11388,0
789,9517,222.14628058098796
790,13092,0
791,13092,0
792,13092,0
793,14803,721.2857682650056
794,14803,567.4991755118278
795,14803,511.3523474661953
796,14803,583.6733260702372
797,13092,0
798,14803,2081.7390072835287
799,14803,2110.479644069186
800,5092,300.1972198055087
801,5092,319.67115097275536
802,5092,256.17566980281947
803,1556,209.1068042671801
804,5092,302.37372411112796
805,5092,282.1645956327176
806,5092,302.7915116137031
807,5092,289.33259350220715
808,7713,4073.440505557747
809,7713,4351.850441318317
810,6270,8208.966393371302
811,6270,8139.636228808597
812,134,152.13259187076136
813,134,163.17318220047423
814,1043,0
815,6069,0
816,6069,0
817,6070,0
818,6070,0
819,1043,0
820,1043,0
821,6069,0
822,1985,3452.9376816001854
823,1985,3293.9794646619766
824,1985,3366.560169012626
825,1985,3264.9088322776743
826,1985,3351.197569678838
827,1043,0
828,8347,2679.4111070538106
829,8347,2621.7669042955386
832,5700,0
833,8347,3243.0352780059293
834,8347,3024.1273863584393
835,725,1495.8658522043936
836,4507,186.51517343389392
837,474,15.789795080676582
838,474,190.552054672236
839,8264,0
840,8264,0
841,743,153.2245929324088
842,743,252.9713218995773
843,743,56.3396657195656
844,7713,375.0321858929882
845,7713,356.2200866862861
846,5218,5073.05815306376
847,11388,0
848,11388,0
849,11388,0
850,11388,0
851,11388,0
852,743,1293.285556663171
853,743,1267.8151907042866
854,12728,3120.549195475647
855,12728,2946.9734778733496
856,11388,70.2153434477067
857,11388,139.46752802113858
858,709,188.9956920705225
859,939,0
860,939,0
861,12728,2390.395332712107
862,12728,2339.6236801060795
863,709,841.7120380147711
864,709,816.4102405857117
865,15050,0
866,15050,0
867,15050,0
868,15050,0
869,8477,0
870,8477,0
871,8477,0
872,8477,0
873,12728,241.91344686528475
874,7713,183.0596959192177
875,7713,296.31136370296156
876,8477,0
877,7713,322.57841243404135
878,7713,282.0223939740932
879,7713,732.8046674257897
880,7713,2000.3783670615287
881,7713,1915.0615211993577
882,15050,0
883,15050,0
884,12728,2117.8130116825437
885,12728,2104.724105723332
886,7713,54.99626950447315
887,7713,87.6420614683975
888,12728,2148.128292509059
889,12728,2450.695341909627
890,12728,2414.042213124817
891,14803,2037.2299121684082
892,9146,418.9081462524165
893,9286,4436.489486683013
894,9286,5062.16028179345
895,9286,4281.5326200999325
901,9286,4600.811158112692
902,9286,4300.143713678534
905,9286,4908.565684371818
906,9286,5047.655528291128
908,9286,5597.089991796917
911,2280,248.59098065701278
912,2280,202.70480402448814
913,931,135.93725117293522
914,931,130.4472073623844
915,931,88.42216838102458
916,931,77.7734193233076
917,12657,0
918,939,501.7580497824551
919,931,1006.7003259329566
920,931,961.4348091866874
921,931,1045.465789512322
922,931,1106.5548901412326
923,5218,0
924,931,0
925,5218,3779.113239359036
926,5218,3796.033844934599
927,931,1077.078353705255
928,931,1129.8544177067083
929,2280,511.4882436296726
930,931,130.67386432329494
931,931,0
932,5218,0
933,2316,0
934,2316,0
935,2280,509.26211939532277
936,12657,0
937,939,0
938,939,73.226042678058107
939,939,0
940,2316,0
941,939,224.05011448778683
942,939,323.27693662483523
943,12657,0
944,12657,0
945,12657,0
946,12657,0
947,931,332.25389358364305
948,931,252.02511138422886
949,12657,0
950,12657,0
951,939,558.4818265916585
952,939,493.1805238428776
953,939,135.95674452177823
954,12657,0
955,12657,0
956,939,884.7238749685852
957,939,831.5559591584213
958,931,74.32164160382194
959,2316,0
960,2316,0
961,2316,0
962,2316,0
963,2316,0
964,2316,0
965,2316,0
966,12657,0
967,2316,0
968,12657,0
969,12657,0
970,12657,0
971,7938,541.6135264354999
972,5706,17.078946663480924
973,5706,464.43636006566953
974,5706,663.8243607660651
975,3399,0
976,5760,0
977,5760,0
978,14896,1075.7919678184435
979,4507,736.298562608177
980,7528,0
981,7528,0
982,11414,0
983,11414,0
984,4289,0
985,4289,0
986,4289,1913.2004610108609
987,4289,2283.7683183178865
988,4289,3362.697307147001
989,4289,3371.6813641251333
990,4289,2891.9068293304576
991,4289,2975.964607448445
992,4289,2589.9407590894125
993,4289,2745.7855493055317
994,4289,0
995,4289,2468.166054725011
996,11414,0
997,11414,0
998,2267,0
999,2267,0
1000,5760,0
1001,2267,0
1002,2267,0
1003,4978,0
1004,4978,0
1005,4978,0
1017,5760,0
1018,3971,852.006950888827
1019,3971,1043.0739286371102
1020,1020,0
1021,1020,106.0332604432901
1022,3229,273.19651489206046
1023,3229,347.23981833824257
1024,7713,0
1025,2316,0
1026,2316,0
1027,2316,0
1028,2316,0
1029,2316,0
1030,2316,0
1031,2316,0
1032,7883,0
1033,7883,0
1034,7883,0
1035,5218,564.5879651593366
1036,6069,0
1037,6069,0
1038,6069,0
1039,6069,0
1040,6069,0
1041,6069,0
1042,1043,79.52293467364103
1043,1043,0
1044,1043,0
1045,1043,0
1046,1043,0
1047,1043,0
1048,1043,0
1049,1043,0
1050,1043,0
1051,12938,0
1052,12938,0
1053,12938,0
1054,12938,0
1055,5760,0
1056,5760,0
1057,5760,0
1058,5760,0
1059,5760,0
1060,5760,0
1061,5760,0
1062,5760,0
1063,5760,0
1064,5760,0
1065,5760,0
1066,5760,0
1067,5760,0
1068,1068,0
1069,1068,254.36295419563913
1070,14492,0
1071,7080,261.4863105623131
1072,7080,285.93726784176755
1073,7080,322.6373558131427
1074,7080,299.43141303935323
1075,7080,552.1095441465199
1076,7528,0
1077,7528,0
1078,4212,0
1079,4212,0
1080,5760,770.3503325767454
1081,5760,653.0183666753387
1082,5760,0
1083,5760,0
1084,5760,0
1085,5760,0
1086,5760,0
1087,5760,0
1088,9214,0
1089,9214,0
1090,9214,0
1091,9214,0
1092,9214,0
1093,7528,0
1095,6136,0
1096,12938,0
1097,12938,0
1098,1682,395.8265885738834
1099,13854,88.68039020575813
1100,1105,71.18548089097368
1101,1105,127.32194980366651
1102,1682,367.714451079397
1103,1682,380.857922505229
1104,1682,382.8135958810289
1105,1105,0
1106,1105,35.07750486319823
1107,1105,449.35863587198185
1108,1105,414.5514144830618
1109,3969,0
1110,3969,0
1111,6796,0
1112,6796,0
1113,8286,88.34553214916028
1114,8286,54.66854681028519
1115,8286,292.3396979554192
1116,8286,268.26135378716003
1117,14896,168.32219893640632
1118,8286,1061.4165787289178
1119,8286,122.27006901135896
1120,8286,108.67322207932015
1121,1132,1096.9821826103916
1122,13859,98.84688876974123
1123,13859,110.64783001264541
1124,1132,995.529574346977
1125,13859,90.19442314208578
1126,1132,754.5438712738164
1127,7988,668.9701187042007
1128,7147,0
1129,13859,0
1130,7988,655.7200888952664
1131,1132,30.880036389175267
1132,1132,0
1133,7988,306.78525438807554
1134,7988,390.62634607570243
1135,10769,1140.721995824388
1136,10769,0
1137,7399,0
1138,7399,0
1139,7399,0
1140,7399,0
1141,7399,1510.908452303862
1142,7399,1457.7824746230917
1143,7399,1540.4116772669718
1144,7399,1741.5765782762544
1145,7399,2564.4366952131822
1146,7399,1514.15758810313
1147,7399,1499.9100287723609
1148,7399,1516.4045305553473
1149,7399,1599.1513810804413
1150,7399,268.93303088997675
1151,7399,286.34656341659263
1152,7399,1045.6968425338948
1153,7399,1284.9808103025637
1154,7399,1398.0694450581284
1155,10769,337.8269686297164
1156,10769,320.94395959218804
1157,10769,301.9164073866303
1158,10769,240.87682021061778
1159,10769,223.5626550236818
1160,10769,119.25062665658407
1161,10769,209.21714115483704
1162,10769,329.5619182156925
1163,10769,802.8644604395082
1164,7399,1807.9634185994587
1165,7399,1886.8381792691982
1166,10769,575.8709346958076
1167,10769,453.0520416292682
1168,10769,402.76117428173495
1169,1194,0
1170,1194,0
1171,8286,142.87065906718186
1172,13859,78.47178513109682
1173,1187,544.7758822546223
1174,1187,574.4557696628561
1175,10769,111.22558064957096
1176,1187,470.5709105407682
1177,1187,496.91863414123355
1178,1187,513.6877905963811
1179,1187,555.3297934924835
1180,10769,59.99569572204817
1181,1194,0
1182,1187,572.9033307077233
1183,1187,618.906152765748
1184,1187,604.4095129023777
1185,1194,0
1186,1194,0
1187,1187,0
1188,1187,17.2222974313257
1189,7147,0
1190,1187,0
1191,1194,0
1192,1194,0
1193,1194,0
1194,1194,0
1195,1187,0
1196,1198,1991.3592694719634
1197,1198,2171.171854937584
1198,1198,0
1199,6796,0
1200,1198,0
1201,1198,0
1202,1198,1018.6328419134433
1203,1198,1189.0544986320012
1204,1194,0
1205,1194,0
1206,1198,941.1921029773902
1207,1198,841.1039773978704
1208,1198,1016.5476548941502
1209,1198,1072.836985872405
1210,1198,0
1211,6796,0
1212,1198,0
1213,6798,0
1214,6798,0
1215,6796,0
1216,6798,0
1217,1198,653.7124937968413
1218,6796,0
1219,6796,0
1220,6796,0
1221,6796,0
1222,6796,0
1223,1105,399.3781158592759
1224,1105,329.86312576155916
1225,1105,303.99450964220523
1226,1105,322.6466322740525
1227,1105,565.5587229536285
1228,1105,436.4599483799385
1229,1105,402.6528932418248
1230,1105,420.6508803370688
1231,3399,0
1232,1105,393.96116561458143
1233,1105,338.64186753924747
1234,1682,387.60716620279317
1235,6798,0
1236,6798,0
1237,5464,0
1238,5464,0
1240,4289,4309.425920326331
1241,9286,6677.604563554275
1243,9286,8332.18987214464
1244,9286,8101.467763727791
1245,11623,6017.800097236442
1246,11623,6038.447626168614
1247,11623,0
1248,11623,0
1249,9286,0
1250,9286,0
1251,5464,0
1252,5464,0
1253,11623,0
1254,11623,0
1255,9286,3129.554043222599
1258,11623,0
1259,11623,0
1260,11623,9729.381772380379
1261,11623,9769.59929292445
1264,11623,6330.394485011711
1265,11623,6351.756760635912
1266,7080,266.4899094901951
1267,15416,391.03917496323754
1268,14492,0
1269,7080,326.4609066918635
1270,7080,190.63965921654048
1271,14492,0
1272,13068,1188.1627215123806
1273,8477,0
1274,12728,1408.0666048464568
1276,1043,0
1277,1043,0
1278,1043,71.51555668307373
1279,1043,149.56004881081026
1280,1043,103.52293105851518
1281,5464,0
1282,5464,0
1283,5464,0
1284,5464,0
1285,9286,8170.904376070216
1286,9286,8161.868157743429
1287,2686,15796.191561268311
1288,2686,16060.599831828462
1289,2686,16865.38241745175
1290,2686,17017.501100103495
1291,1294,0
1292,8629,0
1293,1294,179.3174598521022
1294,1294,0
1295,1294,216.03201760230544
1298,9286,8086.00540945512
1299,9286,7938.835354747014
1300,2316,0
1301,5700,0
1303,6051,2282.9210742328128
1308,1813,22.768727046268086
1309,3526,1494.3787355734223
1312,5760,0
1313,5760,0
1314,9739,0
1315,9739,0
1316,2267,0
1317,5760,0
1318,5760,0
1319,3229,393.5768661075754
1320,3229,391.5393808694948
1321,5760,0
1322,5760,0
1323,5760,0
1324,5760,0
1325,4212,0
1326,4212,0
1327,5760,0
1328,5760,0
1329,5760,0
1330,5760,0
1331,5760,0
1332,5760,0
1333,5760,0
1334,8264,268.86252246139566
1335,8264,128.60194414187455
1336,8264,1930.1086453748724
1337,8264,1306.2201067087765
1338,15424,0
1339,15424,0
1342,5184,641.0812594761583
1343,5184,672.6230631569597
1344,1105,397.743300062153
1345,709,193.04323305058327
1346,709,253.653710090998
1347,9517,68.74044826427686
1348,9517,133.574098054318
1349,11388,0
1350,11388,0
1351,11388,0
1352,11388,0
1353,9505,0
1354,9505,0
1355,5700,0
1356,5700,0
1357,743,310.8590621512571
1358,743,302.7926223737478
1359,743,1403.5846027197917
1360,743,1285.6686911978015
1361,11388,0
1362,11388,0
1363,743,266.95508664464637
1364,743,262.23571097317165
1365,8164,226.70393389705953
1366,8164,233.96189772883795
1367,939,774.4258828673903
1368,12657,0
1369,2316,300.2918340793162
1370,2316,63.27350769216718
1371,5464,0
1372,5464,0
1373,5464,0
1374,5464,0
1375,7116,0
1376,7116,0
1377,7116,631.346786882399
1378,7116,687.4100015202156
1381,2686,16183.894185834137
1382,2686,16867.32652936744
1383,2686,17124.903249531828
1384,1530,295.43339349221185
1385,1530,674.1593698078015
1386,9286,8072.594758538215
1387,9286,8172.14458384174
1388,9286,7720.929521542413
1389,9286,8014.3622888566715
1390,9286,8204.59268651612
1391,9286,0
1392,9286,0
1393,9286,0
1394,9286,0
1395,9286,0
1396,9286,0
1397,7649,0
1398,7649,0
1399,14845,1056.8163337518215
1400,14845,1066.1914456284035
1401,8900,0
1402,8900,0
1403,8900,0
1404,8900,0
1405,4212,0
1406,4212,0
1407,11470,0
1408,11470,0
1409,1940,1618.0057320504927
1410,11470,1806.3835491212053
1411,5464,0
1412,5464,0
1413,581,0
1420,2686,16835.611283158487
1421,2686,16806.665252525945
1422,2686,0
1423,2686,0
1424,2686,0
1425,2686,0
1426,2686,0
1428,2686,0
