deso,regso,nodes,avg_accessibility,avg_dijk_dist,avg_euc_dist,area_m2,Median income tkr,pop,total_households,swedish,foreign,middle_school,gymnasium,post_gymnasium_less_than_3,post_gymnasium_more_than_3,education_missing,hyresrätt,bostadsrätt,äganderätt,bilar_i_trafik,cars_per_household
1480C1650,Guldheden södra,39,1.2698091121044657,148.90770407051073,0.0021807305882797913,207513.72154229193,305.2,1511,923,0.7154202514890801,0.28457974851091994,0.05823068309070549,0.2127659574468085,0.18924972004479285,0.5240761478163494,0.015677491601343786,0.7226061204343535,0.2773938795656466,0,357,0.38678223185265437
1480C1280,Frölunda torg östra,162,1.269725905535881,148.34991632090504,0.0012204582516384707,203263.42024455935,234.5,2183,1013,0.2597343105817682,0.7402656894182318,0.17147568013190437,0.34707337180544107,0.16075845012366036,0.2786479802143446,0.04204451772464963,0.8774373259052924,0.12256267409470752,0,343,0.33859822309970383
1480C3830,Angered centrum-Agnesberg,282,1.2684067783562432,166.28719804541294,0.0052352964939192444,1372917.1151683056,259.2,2301,874,0.1912212081703607,0.8087787918296393,0.1998199819981998,0.40504050405040504,0.15391539153915393,0.1998199819981998,0.041404140414041404,0.6271929824561403,0.28289473684210525,0.08991228070175439,569,0.6510297482837528
1480C1920,Olivedal nordvästra,31,1.2669717122388222,172.2783657279596,0.0013461525250450443,43478.39223846287,414.1,1242,668,0.8365539452495975,0.16344605475040258,0.03953147877013177,0.2005856515373353,0.20351390922401172,0.541727672035139,0.014641288433382138,0.511049723756906,0.4889502762430939,0,309,0.4625748502994012
1480C3720,Linnarhult-Gunnilse,855,1.2669047564513836,189.84095738552304,0.034674032221421174,13819446.102888139,363.7,2461,822,0.5375863470134092,0.4624136529865908,0.11961722488038277,0.3843700159489633,0.16507177033492823,0.28708133971291866,0.043859649122807015,0.03821656050955414,0,0.9617834394904459,1125,1.3686131386861313
1480C2350,Heden västra,108,1.2660536055631324,180.38565694802213,0.001124483688341143,323266.45071976975,413.7,1596,917,0.7343358395989975,0.2656641604010025,0.05561497326203209,0.306951871657754,0.18823529411764706,0.41497326203208557,0.034224598930481284,0.5639476334340383,0.43605236656596175,0,398,0.4340239912758997
1480C2140,Hjuvik,733,1.265799487075102,202.6230696431059,0.01375210461508568,17409824.39291082,503.6,2709,957,0.8981173864894795,0.10188261351052048,0.03433777154870357,0.2859145059565522,0.2018220042046251,0.46320953048353186,0.014716187806587245,0.010775862068965518,0.17025862068965517,0.8189655172413793,1147,1.1985370950888192
1480C1220,Ängås,227,1.2652667823099228,196.34433597302845,0.0053359369652256645,1240594.7652152055,287.9,1970,849,0.47868020304568526,0.5213197969543147,0.15160642570281124,0.3755020080321285,0.15060240963855423,0.28413654618473894,0.03815261044176707,0.6645299145299145,0.0202991452991453,0.31517094017094016,604,0.7114252061248527
1480C1600,Guldheden södra,52,1.2649734363809846,191.0062042560357,0.002550029764759352,283318.23661157716,305.7,2144,1298,0.71875,0.28125,0.07226107226107226,0.23776223776223776,0.17793317793317792,0.4933954933954934,0.018648018648018648,0.8088235294117647,0.1889705882352941,0.0022058823529411764,484,0.3728813559322034
1480C3190,Utby,142,1.2642742398245477,212.04863036942587,0.016501809637780147,1163430.590948488,400.5,1611,541,0.7796399751707014,0.22036002482929856,0.05301204819277108,0.28433734939759037,0.20481927710843373,0.43132530120481927,0.02650602409638554,0.07721280602636535,0.032015065913371,0.8907721280602636,616,1.1386321626617375
1480C3290,Backa Röd,74,1.2630163607747933,233.11545889674895,0.014268153321222497,186566.2214398712,240.3,2569,1144,0.2526274815103153,0.7473725184896847,0.1852603110209601,0.3887762001352265,0.17173766058147397,0.21433400946585532,0.03989181879648411,1,0,0,490,0.42832167832167833
1480C2890,Svartedalen östra,216,1.2629003249258464,219.90650512973116,0.015870423479980463,410532.27881407656,306.8,2368,1043,0.4222972972972973,0.5777027027027027,0.1589825119236884,0.3799682034976153,0.1271860095389507,0.28537360890302066,0.04848966613672496,0.0027906976744186047,0.7255813953488373,0.27162790697674416,730,0.6999041227229147
1480C2920,Kålltorp Vidkärr,130,1.2628203015375836,208.99925970320368,0.0014482030020109967,226419.92159618184,367.7,1247,835,0.785084202085004,0.214915797914996,0.053117782909930716,0.3418013856812933,0.19861431870669746,0.394919168591224,0.011547344110854504,0.434881087202718,0.5583238958097395,0.006795016987542469,351,0.42035928143712575
1480C2230,Lorensberg-Vasastaden övre,64,1.2627584336736284,209.06287315717887,0.0017045836294531875,137408.00184759148,437.1,1883,1003,0.7243759957514604,0.27562400424853956,0.04911433172302738,0.26570048309178745,0.1964573268921095,0.4492753623188406,0.039452495974235106,0.5588499550763701,0.4411500449236298,0,417,0.41575274177467597
1480C1340,Frölunda torg västra,25,1.2625710350613468,210.33332247969986,0.0026710668532199428,158665.72115318172,303.9,2023,911,0.26396440929312903,0.736035590706871,0.12043189368770764,0.31478405315614616,0.16362126245847175,0.3380398671096346,0.06312292358803986,0.5972660357518401,0.4027339642481598,0,351,0.38529088913282106
1480C2930,Kvillebäcken Wieselgrensplatsen,66,1.26243401266397,211.67033925688898,0.0022143312360428293,131682.17961172684,295.5,1418,914,0.5352609308885754,0.46473906911142454,0.10231023102310231,0.33003300330033003,0.2002200220022002,0.34763476347634764,0.019801980198019802,0.8435870698644421,0.15641293013555788,0,310,0.33916849015317285
1480C2250,Haga,86,1.2608888439903632,225.91090232575277,0.0019331416996849515,246210.14511064562,394.4,1836,951,0.7652505446623094,0.23474945533769062,0.05741626794258373,0.26507177033492824,0.19138755980861244,0.47368421052631576,0.012440191387559809,0.7719475277497477,0.22805247225025227,0,374,0.3932702418506835
1480C2160,Majorna Hängmattan,58,1.2604194201792678,230.13769241340347,0.001560971232317014,114450.96215555644,358.7,1858,989,0.7238966630785791,0.27610333692142086,0.07572992700729927,0.3266423357664234,0.18248175182481752,0.3968978102189781,0.01824817518248175,0.7970297029702971,0.20297029702970298,0,423,0.4277047522750253
1480C2020,Annedal-Änggården,73,1.2602654695608508,231.62812960781497,0.0025771101715994058,96012.12806298946,400.4,2133,1204,0.790436005625879,0.20956399437412096,0.03365384615384615,0.2283653846153846,0.16346153846153846,0.5424679487179487,0.03205128205128205,0.39874902267396406,0.5895230648944488,0.011727912431587178,539,0.4476744186046512
1480C1990,Olivedal Kommendantsängen,9,1.2601887404063346,233.81565690204897,0.0039915613648756456,35559.585575380275,429.5,1447,846,0.801658604008293,0.19834139599170697,0.021664766248574687,0.20410490307867732,0.1790193842645382,0.5689851767388826,0.026225769669327253,0.37472035794183445,0.6252796420581656,0,358,0.4231678486997636
1480C3270,Länsmansgården norra,61,1.2600729886351283,235.93518581573863,0.008001164603578243,290816.45313991315,295,1883,764,0.3228890069038768,0.6771109930961232,0.17042115572967678,0.40646425073457393,0.12830558276199805,0.23310479921645447,0.061704211557296766,0.48514851485148514,0.5061881188118812,0.008663366336633664,518,0.6780104712041884
1480C1050,Billdal Brottkärr,568,1.258010035361207,265.15283656823357,0.018369934629536427,6547113.757504538,519.8,1870,691,0.8502673796791443,0.1497326203208556,0.02292576419213974,0.20087336244541484,0.17467248908296942,0.5884279475982532,0.013100436681222707,0.06917293233082707,0.14135338345864662,0.7894736842105263,811,1.1736613603473227
1480C1940,Olivedal Kommendantsängen,33,1.2575931454436482,254.46098809849596,0.002841811889642798,41890.19598470074,432.7,1556,833,0.7872750642673522,0.2127249357326478,0.02219482120838471,0.21085080147965474,0.21085080147965474,0.5376078914919852,0.018495684340320593,0.13023782559456398,0.869762174405436,0,429,0.5150060024009604
1480C2330,Vasastaden västra,96,1.2571569198027917,257.90924928693477,0.0015837413252214423,191522.70469243854,400.8,1352,732,0.7322485207100592,0.2677514792899408,0.05017921146953405,0.2831541218637993,0.19952210274790919,0.4157706093189964,0.05137395459976105,0.6219931271477663,0.3745704467353952,0.003436426116838488,328,0.44808743169398907
1480C1660,Krokslätt Mossen,56,1.2569581264994054,266.10695388507014,0.0036956434869276893,216441.3177523746,65.7,1528,1146,0.6178010471204188,0.38219895287958117,0.006144393241167435,0.039938556067588324,0.21658986175115208,0.6328725038402457,0.10445468509984639,0.8747007182761373,0.1149241819632881,0.010375099760574621,132,0.11518324607329843
1480C2190,Heden västra,24,1.2560336758532706,267.21383724566635,0.002736254851745867,60699.72018483842,431.3,1385,751,0.7805054151624549,0.21949458483754514,0.052884615384615384,0.2692307692307692,0.21033653846153846,0.42427884615384615,0.04326923076923077,0.5187793427230047,0.4812206572769953,0,375,0.4993342210386152
1480C2380,Heden västra,100,1.2555152501868017,272.62598613018014,0.001546802489166692,234090.56580675032,379.1,1638,909,0.7026862026862026,0.2973137973137973,0.0777027027027027,0.3367117117117117,0.20270270270270271,0.36036036036036034,0.02252252252252252,0.5944503735325507,0.4055496264674493,0,406,0.44664466446644663
1480C2580,Lunden Danska vägen,22,1.2554562662801694,272.7698623237552,0.0030020563930865675,65226.920640690696,352.3,1589,1070,0.7960981749528006,0.2039018250471995,0.04521276595744681,0.2854609929078014,0.2127659574468085,0.44592198581560283,0.010638297872340425,0.7597173144876325,0.24028268551236748,0,384,0.35887850467289717
1480C2280,Vasastaden västra,49,1.2553295915680331,273.8350088235218,0.0023300302467852536,166417.3768043901,385.9,1767,998,0.7062818336162988,0.2937181663837012,0.05272727272727273,0.2636363636363636,0.17909090909090908,0.45181818181818184,0.05272727272727273,0.6704438149197356,0.3295561850802644,0,342,0.342685370741483
1480C2070,Olivedal Kommendantsängen,26,1.2543813634819971,283.61469149090374,0.003392721535356485,53553.24893209677,362.6,1316,788,0.7537993920972644,0.24620060790273557,0.02142857142857143,0.1976190476190476,0.20833333333333334,0.525,0.047619047619047616,0.5598591549295775,0.44014084507042256,0,269,0.3413705583756345
1480C2220,Stigberget,106,1.2537708501872407,288.1822873075176,0.0029441824150571575,180964.88901127566,355.1,1544,765,0.7694300518134715,0.23056994818652848,0.07097457627118645,0.25,0.1853813559322034,0.4872881355932203,0.006355932203389831,0.8903803131991052,0.10850111856823266,0.0011185682326621924,299,0.3908496732026144
1480C1720,Guldheden mellersta,92,1.252549477376682,304.1135312039756,0.004119631603777965,291556.4220315281,316.7,1367,887,0.7139722019019751,0.28602779809802487,0.08044554455445545,0.23886138613861385,0.1844059405940594,0.4900990099009901,0.006188118811881188,1,0,0,313,0.3528748590755355
1480C3360,Tuve östra,585,1.2520648911058305,317.3225326759698,0.00533631480283383,1696336.5358211277,385.5,2940,1303,0.6557823129251701,0.3442176870748299,0.07185234014502308,0.35596572181938035,0.18787079762689518,0.34278180619644033,0.04152933421226104,0.1882716049382716,0.45987654320987653,0.35185185185185186,1048,0.8042977743668457
1480C2030,Olivedal nordvästra,29,1.2518484921356376,303.8022667039088,0.0025766023100417383,69816.81356862506,408.7,1997,1078,0.8122183274912369,0.18778167250876315,0.03467741935483871,0.23790322580645162,0.19032258064516128,0.5193548387096775,0.017741935483870968,0.4586739327883742,0.5413260672116258,0,454,0.42115027829313545
1480C1890,Landala södra,77,1.2516302934688237,308.1768360778427,0.0016334560744962318,78520.32863086717,226.8,1544,1011,0.6722797927461139,0.327720207253886,0.08160919540229886,0.25632183908045975,0.20344827586206896,0.4126436781609195,0.04597701149425287,1,0,0,232,0.2294757665677547
1480C2050,Masthugget övre Bangatan,25,1.2515588633762424,307.37834101868674,0.0022508295827921793,90793.74680566572,408.1,1921,1045,0.8578865174388339,0.14211348256116607,0.0199479618386817,0.14570685169124023,0.199479618386817,0.6201214223764093,0.014744145706851692,0.21153846153846154,0.7884615384615384,0,435,0.41626794258373206
1480C1310,Skattegården,108,1.2513178392644781,341.98804899005773,0.0034612794154871207,412940.69160764874,310.8,2710,1192,0.5247232472324723,0.4752767527675277,0.13443072702331962,0.43689986282578874,0.13991769547325103,0.24622770919067216,0.04252400548696845,0.9537337662337663,0,0.04626623376623377,693,0.5813758389261745
1480C1570,Kallebäck västra,143,1.2511074751860332,312.0273692292664,0.0022839500898806523,569162.014017973,319.2,3191,1811,0.5459103729238484,0.4540896270761517,0.039901477832512314,0.21724137931034482,0.2187192118226601,0.4714285714285714,0.05270935960591133,0.7495387453874539,0.25,4.6125461254612545e-4,626,0.34566537824406407
1480C2200,Masthugget Masthuggsterassen,20,1.2509898859620334,316.132419674909,0.0021386301790118794,85851.49039632114,386.8,1550,844,0.8032258064516129,0.1967741935483871,0.020731707317073172,0.1951219512195122,0.19146341463414634,0.5817073170731707,0.01097560975609756,0,1,0,430,0.509478672985782
1480C2010,Landala norra,26,1.2504210408092573,316.736502794956,0.001900324323184663,73754.09454059189,396,1668,940,0.7997601918465228,0.20023980815347722,0.041379310344827586,0.23842364532019705,0.19113300492610838,0.5064039408866995,0.022660098522167486,0.6464746772591857,0.3535253227408143,0,374,0.39787234042553193
1480C2460,Inom Vallgraven,236,1.2502548471185657,319.1902697267754,0.0023166058978966136,580447.2047950851,387.4,2089,1274,0.6835806606031594,0.3164193393968406,0.053910402429764616,0.24829157175398633,0.18375094912680334,0.48367501898253606,0.030372057706909643,0.5038284839203675,0.49617151607963245,0,430,0.33751962323390894
1480C1880,Kungsladugård Älvsborgsgatan,158,1.249456948679686,327.7825174660531,0.0018823194989511908,407841.2884292293,338.9,2036,1211,0.7902750491159135,0.20972495088408644,0.06471494607087827,0.29583975346687214,0.20801232665639446,0.41294298921417566,0.01848998459167951,0.7537728355837967,0.24622716441620335,0,511,0.42196531791907516
1480C1730,Guldheden mellersta,156,1.2493827537208853,332.16437092291966,0.004325154294316112,178708.23865442708,343.7,1653,1002,0.779794313369631,0.22020568663036902,0.026881720430107527,0.14408602150537633,0.15483870967741936,0.6473118279569893,0.026881720430107527,0.4939759036144578,0.41334569045412417,0.09267840593141798,386,0.3852295409181637
1480C2290,Eriksberg,46,1.2487331347502786,332.8879759381166,0.003687453250979112,294473.7314494754,394.6,1787,920,0.7241186345831002,0.27588136541689984,0.0975609756097561,0.35920177383592017,0.188470066518847,0.33370288248337027,0.02106430155210643,0.6041884816753926,0.3958115183246073,0,553,0.6010869565217392
1480C2090,Olivedal nordvästra,26,1.2486851263957972,332.00343275683633,0.0028840993059043797,56636.198998191736,420,1703,968,0.7704051673517323,0.22959483264826777,0.048828125,0.212890625,0.1865234375,0.5302734375,0.021484375,0.2898406374501992,0.7101593625498008,0,428,0.44214876033057854
1480C2110,Lorensberg-Vasastaden övre,180,1.2485020178669102,334.59090765404534,0.0016850857564219947,399339.5583459627,425.7,1813,997,0.7953667953667953,0.20463320463320464,0.0559662090813094,0.24498416050686378,0.17529039070749736,0.47729672650475186,0.046462513199577615,0.5817051509769094,0.41207815275310833,0.006216696269982238,569,0.5707121364092277
1480C2470,Stampen östra,97,1.248280189330717,336.9381156214954,0.0012750458919529274,139714.23952172883,357.5,1799,1081,0.6937187326292384,0.30628126737076156,0.07472959685349066,0.31268436578171094,0.1927236971484759,0.3972468043264503,0.02261553588987217,0.5416301489921121,0.4583698510078878,0,416,0.38482886216466233
1480C2400,Lindholmen,83,1.2482620046910622,337.4615174206697,0.002340150777031107,314518.32313495566,399.3,1828,961,0.7757111597374179,0.22428884026258206,0.04039408866995074,0.2482758620689655,0.22660098522167488,0.470935960591133,0.013793103448275862,0.4031465093411996,0.5555555555555556,0.04129793510324484,579,0.6024973985431842
1480C2650,Stampen västra,570,1.2466656832571616,354.80292369207797,0.002608310608276031,1675765.5184642551,353.9,1978,1278,0.6890798786653185,0.3109201213346815,0.04696531791907514,0.2991329479768786,0.1972543352601156,0.4067919075144509,0.04985549132947977,0.9598765432098766,0.040123456790123455,0,283,0.2214397496087637
1480C1860,Johanneberg Chalmers,64,1.2457894300854888,358.3685898102227,0.0023068674422502982,101761.7062755213,284.3,1892,1239,0.6627906976744186,0.3372093023255814,0.03234750462107209,0.18391866913123844,0.17282809611829944,0.5425138632162662,0.06839186691312385,0.7718168812589413,0.22818311874105865,0,343,0.2768361581920904
1480C3260,Backa östra,454,1.245401833137817,366.69437215198946,0.0033084013914184943,1604355.0207918214,346.8,2113,762,0.493610979649787,0.5063890203502129,0.09532888465204957,0.42802669208770255,0.17349857006673022,0.26024785510009535,0.042897998093422304,0.011811023622047244,0.22440944881889763,0.7637795275590551,852,1.1181102362204725
1480C2600,Olskroken,54,1.2449451791789505,364.988255313229,0.0035458773193873115,115154.16275122094,346.8,1346,770,0.7436849925705795,0.2563150074294205,0.07204968944099378,0.3416149068322981,0.1937888198757764,0.3826086956521739,0.009937888198757764,0.8053097345132744,0.19469026548672566,0,336,0.43636363636363634
1480C1350,Frölunda torg östra,18,1.2444628585189448,369.17475039626424,0.0034874657306954993,98551.56627323148,221.5,2008,1091,0.36703187250996017,0.6329681274900398,0.1412535079513564,0.3264733395696913,0.19083255378858746,0.29186155285313375,0.04957904583723106,0.9607329842931938,0.03926701570680628,0,314,0.28780934922089824
1480C2260,Heden östra,409,1.2444461417716017,372.6098119414116,0.0021633439752232844,931230.4339929979,277.9,1327,890,0.6488319517709118,0.35116804822908815,0.0739247311827957,0.24731182795698925,0.23118279569892472,0.3924731182795699,0.05510752688172043,0.6934097421203438,0.30659025787965616,0,200,0.2247191011235955
1480C2130,Masthugget övre Vegagatan,22,1.243629014198001,376.3194561484372,0.0027514330854660177,62233.536984776816,370.2,1553,929,0.7527366387636832,0.24726336123631681,0.03575076608784474,0.2410623084780388,0.20122574055158324,0.4851889683350358,0.03677221654749745,0.49291497975708504,0.507085020242915,0,324,0.348762109795479
1480C2880,Rambergsstaden östra,22,1.2434388932661073,378.8006972547896,0.0029304670662531015,74929.9111436275,344.7,1486,893,0.6218034993270525,0.3781965006729475,0.06116207951070336,0.3007135575942915,0.20081549439347604,0.4087665647298675,0.02854230377166157,0.4940923737916219,0.505907626208378,0,315,0.3527435610302352
1480C1370,Frölunda torg västra,133,1.2428622394860924,390.875338969416,0.0019525872727773916,256762.6831819222,271.8,1599,731,0.407754846779237,0.592245153220763,0.1760644418872267,0.4315304948216341,0.13578826237054084,0.22094361334867663,0.03567318757192175,0.8277703604806409,0.09612817089452604,0.07610146862483311,378,0.5170998632010944
1480C2370,Inom Vallgraven,268,1.2424148239341526,389.18116757072755,0.002580911765080169,486798.52719193464,449.1,2002,1153,0.7142857142857143,0.2857142857142857,0.04361132364192808,0.21652639632746748,0.17750573833205815,0.5172149961744453,0.045141545524101,0.36419753086419754,0.6358024691358025,0,412,0.35732870771899394
1480C1930,Masthugget övre Vegagatan,20,1.2422784625485395,390.60176133865514,0.001590423304417361,54770.548293474596,364.8,1450,833,0.7917241379310345,0.2082758620689655,0.03870162297128589,0.2534332084893883,0.21098626716604243,0.46941323345817726,0.02746566791510612,0.6292629262926293,0.37073707370737075,0,290,0.34813925570228094
1480C3440,Bergsjön centrala,82,1.2415013502086603,428.53270660423686,0.021659263641048976,540700.9578376608,304.8,1424,519,0.33075842696629215,0.6692415730337079,0.1698595146871009,0.3946360153256705,0.14814814814814814,0.22860791826309068,0.05874840357598978,0.016917293233082706,0.5657894736842105,0.41729323308270677,451,0.8689788053949904
1480C2520,Stampen västra,100,1.2406784588424602,405.79730428956077,0.002523081099369688,201611.48170423057,447.5,1254,624,0.5988835725677831,0.4011164274322169,0.054567022538552785,0.29537366548042704,0.20047449584816132,0.4258600237247924,0.02372479240806643,0.48466257668711654,0.5153374233128835,0,305,0.48878205128205127
1480C3710,Hammarkullen yttre,44,1.2401698034302904,437.74313775609556,0.012684184207244936,545251.5161748872,226.5,1872,600,0.16880341880341881,0.8311965811965812,0.2591324200913242,0.384703196347032,0.1324200913242009,0.18949771689497716,0.03424657534246575,0.8412438625204582,0,0.15875613747954173,342,0.57
1480C3680,Hjällbo östra,68,1.2398422416446584,412.5242238410215,0.003287818610069539,673037.5134258128,247.9,1963,708,0.12429954151808456,0.8757004584819155,0.26172607879924953,0.3902439024390244,0.1350844277673546,0.16604127579737335,0.04690431519699812,0.8587105624142661,0,0.1412894375857339,477,0.673728813559322
1480C2940,Kvillebäcken Wieselgrensplatsen,34,1.2391312135882968,416.31427162572254,0.004148797855370027,95609.6905492859,322.8,1755,1155,0.5612535612535613,0.43874643874643876,0.07894736842105263,0.3320433436532508,0.1780185758513932,0.36764705882352944,0.043343653250773995,0.8196856906534326,0.18031430934656742,0,312,0.2701298701298701
1480C2120,Vasastaden västra,45,1.237765713332707,429.55887895721287,0.00204797373493534,109199.47731641095,413.3,2012,1117,0.7932405566600398,0.20675944333996024,0.026714158504007122,0.2341941228851291,0.18432769367764915,0.5342831700801425,0.020480854853072127,0.3687707641196013,0.6312292358803987,0,492,0.4404655326768129
1480C2410,Eriksberg,163,1.2349364513032024,456.38448737937955,0.0024864310025429458,442751.281334985,401.7,1549,794,0.7191736604260813,0.28082633957391867,0.057034220532319393,0.3105196451204056,0.19138149556400508,0.4157160963244613,0.025348542458808618,0.1523579201934704,0.8101571946795647,0.037484885126964934,527,0.663727959697733
1480C1970,Landala norra,36,1.2339904476378574,462.11052965765094,0.002552163635601878,117407.58205916653,304.8,1744,1075,0.6737385321100917,0.32626146788990823,0.08651911468812877,0.2987927565392354,0.19114688128772636,0.40040241448692154,0.023138832997987926,0.9707446808510638,0.02925531914893617,0,370,0.34418604651162793
1480C1770,Krokslätt norra,181,1.2339394788448732,466.780975919811,0.0028197795165896913,372625.79895105417,380.7,1767,909,0.7153367289190719,0.28466327108092815,0.04873294346978557,0.23391812865497075,0.19980506822612085,0.4766081871345029,0.04093567251461988,0.6300102774922919,0.32168550873586843,0.048304213771839674,453,0.49834983498349833
1480C1700,Kungsladugård Kungsladugårdsgatan,327,1.2335944166378727,467.57262148376,0.002780908858500143,379284.89969517157,319.8,2055,1019,0.8476885644768857,0.15231143552311435,0.05810684161199625,0.17713214620431114,0.1696344892221181,0.569821930646673,0.02530459231490159,0.46522131887985546,0.25203252032520324,0.2827461607949413,556,0.5456329735034348
1480C3410,Skälltorp Selma Lagerlöfs torg,85,1.2335237348169843,469.1710093840462,0.0028256050468423626,225060.57315020528,223.9,2031,1163,0.3151157065484983,0.6848842934515017,0.1841409691629956,0.39383259911894275,0.173568281938326,0.20704845814977973,0.04140969162995595,0.9122055674518201,0.08779443254817987,0,344,0.29578675838349094
1480C2180,Masthugget Masthuggsterassen,18,1.2334648199501812,473.4988207928601,0.0025420651274568637,70009.56065591049,376.3,1531,913,0.806009144350098,0.19399085564990204,0.02702702702702703,0.21837837837837837,0.17405405405405405,0.56,0.02054054054054054,0.400208986415883,0.599791013584117,0,338,0.3702081051478642
1480C2170,Majorna Hängmattan,200,1.2332754335274416,470.06552631916884,0.0024099282736140385,483585.31405941845,305.3,1688,1013,0.7014218009478673,0.2985781990521327,0.07505070993914807,0.3286004056795132,0.1997971602434077,0.3803245436105477,0.016227180527383367,0.8771331058020477,0.12286689419795221,0,336,0.33168805528134254
1480C1790,Kungsladugård Älvsborgsgatan,42,1.2331588783267498,469.06594088039117,0.003911140899564128,110639.20361710341,325.8,1593,908,0.810420590081607,0.18957940991839298,0.07051909892262488,0.22428991185112634,0.21841332027424093,0.4701273261508325,0.01665034280117532,0.7083764219234746,0.29162357807652534,0,340,0.3744493392070485
1480C1830,Johanneberg västra,75,1.231877867880284,485.50920213977093,0.002907088941533034,174413.71664537094,328.6,2384,1524,0.7760067114093959,0.22399328859060402,0.028727770177838577,0.18673050615595074,0.19288645690834474,0.5567715458276333,0.03488372093023256,0.5444711538461539,0.45552884615384615,0,485,0.318241469816273
1480C3080,Brunnsbo torg,53,1.2314252038757187,488.77884137419005,0.003481152443395631,134011.24349362034,266,2332,1070,0.3589193825042882,0.6410806174957119,0.17312252964426877,0.3905138339920949,0.1399209486166008,0.25138339920948616,0.045059288537549404,0.9972552607502287,0,0.0027447392497712718,507,0.4738317757009346
1480C1480,Högsbotorp västra,88,1.2283598553025499,513.2193107610506,0.0033299449631074263,221171.35883188038,263.9,2005,1310,0.6473815461346634,0.35261845386533663,0.11521547933157432,0.32981530343007914,0.18293755496921724,0.3544415127528584,0.01759014951627089,1,0,0,415,0.31679389312977096
1480C3300,Länsmansgården norra,104,1.2281558004775637,541.47166455460615,0.0042148678695189045,1691315.4264538912,288,2138,910,0.27128157156220767,0.7287184284377923,0.20826446280991737,0.4049586776859504,0.13884297520661157,0.19504132231404958,0.05289256198347107,0.8317460317460318,0.1343915343915344,0.033862433862433865,508,0.5582417582417583
1480C2420,Lunden östra-Härlanda,88,1.22792194584577,520.0073937627845,0.004130044888376331,341341.96583662333,379.9,1958,1143,0.8008171603677222,0.19918283963227784,0.04471195184866724,0.21410146173688735,0.19776440240756663,0.5253654342218401,0.018056749785038694,0.5166666666666667,0.43833333333333335,0.045,571,0.4995625546806649
1480C2850,Rambergsstaden mellersta,88,1.2271780174727251,523.5425904929564,0.004115868746524356,198712.90151519916,353.6,2250,1253,0.5262222222222223,0.4737777777777778,0.06113207547169811,0.2807547169811321,0.18415094339622642,0.4505660377358491,0.02339622641509434,0.37904893177119225,0.6209510682288077,0,559,0.4461292897047087
1480C1320,Järnbrott,128,1.2264791043325092,549.820274613302,0.0030872853384898424,352707.05357517744,317.9,1909,1165,0.7176532215819801,0.2823467784180199,0.09099099099099099,0.3864864864864865,0.1783783783783784,0.3261261261261261,0.018018018018018018,0.5012145748987854,0.47044534412955463,0.02834008097165992,615,0.5278969957081545
1480C2540,Lunden Danska vägen,51,1.2263384547315581,539.7199855398525,0.0028846369469505227,119977.07086211289,384.1,1960,1159,0.8219387755102041,0.17806122448979592,0.04631927212572374,0.315136476426799,0.19851116625310175,0.4218362282878412,0.018196856906534328,0.7311396468699839,0.26886035313001605,0,492,0.4245038826574633
1480C1620,Krokslätt södra,340,1.2256589194315455,539.3140064210935,0.0029561628003965577,526249.0963520315,406.5,3048,1709,0.6912729658792651,0.30872703412073493,0.029397590361445784,0.20722891566265061,0.1744578313253012,0.5508433734939759,0.038072289156626506,0.30019120458891013,0.624282982791587,0.07552581261950286,673,0.3937975424224693
1480C3420,Tuve västra,87,1.2255584489731794,568.4477221613458,0.010787712118544956,487532.90967141977,377.1,2113,878,0.6725035494557501,0.32749645054424986,0.0740072202166065,0.4268953068592058,0.18231046931407943,0.30505415162454874,0.011732851985559567,0,0.47704367301231804,0.522956326987682,777,0.8849658314350797
1480C1670,Krokslätt södra,91,1.2248006109990788,547.5596903298377,0.003525159213001179,240350.68146306288,293.9,2021,1179,0.7367639782285997,0.2632360217714003,0.037102473498233215,0.23586572438162545,0.16696113074204946,0.5362190812720848,0.023851590106007067,0.8234836702954899,0.11741835147744946,0.05909797822706065,428,0.363019508057676
1480C2550,Lunden västra,29,1.2239963474384958,551.5110580654914,0.0037205854386226527,70848.09747986333,372.5,1718,1065,0.8166472642607684,0.18335273573923166,0.043327556325823226,0.2824956672443674,0.21577123050259966,0.4341421143847487,0.024263431542461005,0.7699115044247787,0.23008849557522124,0,391,0.3671361502347418
1480C3890,Gårdsten nordöstra,49,1.2232277407830434,561.648782244835,0.003265321063199213,558392.45441468,271.3,2555,970,0.11545988258317025,0.8845401174168297,0.17779390420899854,0.465166908563135,0.13642960812772134,0.1509433962264151,0.06966618287373004,0.9259259259259259,0,0.07407407407407407,664,0.6845360824742268
1480C1680,Krokslätt södra,123,1.223204194215636,561.746085098078,0.0028405460213551297,268158.36299119465,364.4,2574,1618,0.7261072261072261,0.2738927738927739,0.04786923525977817,0.23642732049036777,0.21132516053706946,0.4845300642148278,0.0198482194979568,0.696195652173913,0.30380434782608695,0,559,0.34548825710754016
1480C2820,Södra Biskopsgården östra,50,1.2228119654153145,586.2311134111786,0.015290747043408295,231444.3556861198,267.5,2642,847,0.17562452687358063,0.8243754731264193,0.16038382453735436,0.3036326250856751,0.1418779986291981,0.26593557230980125,0.1281699794379712,1,0,0,471,0.5560802833530106
