from_node,to_node,distance
404,56256,1192.4256076073204
405,56256,1134.795425612574
406,56256,885.9836336543174
407,21496,410.4208240844832
408,21496,322.17369818179867
409,42907,679.6594420861417
410,42907,733.0001593557138
411,66027,206.13365959813788
412,66027,269.3721960589753
418,62427,10886.796899196275
419,62427,10821.193362031145
420,35125,1123.608335871759
421,35125,1074.299080799583
422,43435,640.3777395675213
423,75412,579.3295547686006
424,43435,577.193011285301
425,43435,560.9486608949597
426,43435,483.07723368689784
427,43435,493.56018107566456
428,43435,512.5254859681324
429,43435,523.0115528979101
430,43435,287.2230160455217
431,43435,413.0821830001295
432,8198,374.8344326164723
433,8198,390.1425410774763
434,56256,2044.525454997773
435,56256,2087.9856692439575
436,22465,168.97409245919664
437,22465,126.81318077581317
438,22465,115.67880210349904
439,66027,359.8126413880284
440,2319,398.66225014135165
441,2319,381.68278380859306
442,2319,666.4022162631751
443,2319,584.5046399903147
444,2319,448.0285417905323
445,2319,388.03745783497124
446,2319,415.709069708268
447,2319,420.2861409859364
448,35426,743.6818038956873
449,2319,556.4063724460212
450,2319,459.4241832184174
451,2319,506.22032546569136
452,2319,531.7311686572278
453,2319,483.6990131198667
454,2319,499.7046015084575
455,16359,0
456,16359,0
457,16359,0
458,16359,0
459,16359,0
460,16359,0
461,16359,0
462,16359,0
463,16359,0
464,16359,0
468,38823,453.14781219592106
469,11137,5986.288130865802
470,11137,6050.995660372865
471,11137,6078.437034942623
472,11137,6137.678801383432
473,11137,6212.797055817067
474,11137,6304.34248225704
475,11137,6311.635093135563
476,11137,6350.160808260309
477,11137,6398.46887086115
478,11137,190.46647988484273
479,11137,132.61346631792748
480,11137,197.1435919943001
481,11137,221.76518593637502
488,38823,1159.797012172329
489,38823,1244.4823272559772
490,38823,1307.9065328167842
491,11137,7295.541000938899
492,8198,459.2008415319232
493,8198,374.3821827130066
494,8198,276.027592033596
495,8198,260.9917342389071
496,8198,214.6177205242695
497,8198,261.33689788672325
498,8198,479.4033943105689
499,8198,484.60513090739903
500,2925,526.2055473284591
501,2925,521.6024099492695
502,2925,502.7894543555868
503,2925,474.88594216806587
504,2925,448.55483018272747
505,2925,417.46635266937074
506,2925,357.1504379392838
507,2925,382.76495764745516
508,2925,389.80589494031807
509,2925,352.26865071994143
510,2925,332.6936502516862
511,2925,300.1942235273395
512,2925,254.59511624228588
513,2925,187.2803787561678
514,2925,219.74171814981182
515,77203,354.78838279149227
516,77203,380.7554502286629
517,77203,385.9460047720126
518,77203,392.84511730989675
519,77203,1829.6509442179886
520,77203,1898.332803422446
521,77203,1960.5641748624093
522,77203,1906.8888704052322
523,77203,1836.3449647551836
524,43435,813.9925004172364
525,43435,872.0022083974865
526,77203,1715.2296224250629
527,77203,1704.8706886855305
528,56256,1928.369800405426
529,56256,2056.0099172898017
530,56256,1823.7747400030323
531,35102,44.68343492313872
532,35102,55.06377805489409
533,55394,0
534,55394,0
535,31766,1372.7131396118386
536,31766,1356.0535213205653
537,31766,1352.4018103773358
538,79301,100.18879302945821
539,79301,54.924009689142395
540,79301,88.20253817336723
541,79301,135.2994675980153
542,57196,0
543,57196,0
544,57196,0
545,42250,1946.3081414070905
546,42250,1959.8869859852514
547,42250,1984.102676010166
548,42250,2183.659817771052
549,42250,2239.6408888062797
550,42250,2350.105815796746
551,42250,2430.7515736202063
552,42250,2479.654665406942
553,42250,2555.0918744681608
554,19694,3616.901121968022
555,19694,3566.6000210483867
556,19694,3560.6325709979033
557,19694,3566.77793786332
558,42907,668.0736398960757
559,42907,661.5617271694216
560,42907,854.8128542134688
561,42907,882.480787148921
562,42907,914.3778535733181
563,42907,947.9545045293409
564,42907,969.1126955260575
565,42907,1000.0172542050548
566,42907,1148.1369328084518
567,42907,1226.2638000468444
568,77203,1551.1359037912719
569,77203,1622.9708915211681
570,44014,433.61416941174866
571,44014,483.05062957472086
572,66875,1438.5353708601372
573,66875,1420.2268472594253
574,61641,74.55161125824014
575,67379,13.959066286662308
576,576,0
577,576,47.35768176668635
578,577,189.79813073885109
579,577,202.95697424688066
580,612,771.1230815982655
581,44014,128.01803770548034
582,44014,103.77504860992639
583,67379,134.89429589918768
584,61641,143.412814919829
585,61641,172.95466356833506
586,55414,276.6531158752151
587,55414,261.5675692579158
588,44014,182.5734050475352
589,44014,149.8386253213531
590,65967,539.2168564771551
591,65967,546.431767190543
592,65967,838.7102192496337
593,65967,803.6872099611202
594,65967,0
595,65967,0
596,65967,0
597,61478,0
598,61478,0
599,61478,0
600,61478,0
601,37779,462.47451633116265
602,37779,422.010072587306
603,37779,396.4035849391643
604,55414,284.40007916441834
605,55414,240.46697275853745
606,55414,258.24549877079767
607,609,65.87990162906505
608,609,45.97374939962859
609,609,0
610,55414,263.0648926672573
611,55414,192.84338317578542
612,612,0
613,612,22.913030489968115
614,612,53.005400563219034
615,612,136.2415907655497
616,61641,206.31399878240774
617,576,223.93819956975238
618,61641,220.59337453646867
619,6307,135.61009600966156
620,3469,176.94806469477908
621,3469,203.35338653846387
622,42907,1073.9983247889952
623,32997,539.5207102655208
629,57655,3267.849692283658
630,27856,747.5678988678446
631,27856,420.6282690427109
632,27856,402.00975885189564
633,27856,496.33308373892413
634,78520,74.0434021097244
635,78520,175.44469106333258
636,78520,247.05143769919573
637,798,585.2895678737416
638,798,604.8460951434326
639,798,625.0761026089973
640,798,678.5068118951375
641,2319,604.0279655880511
642,2319,670.2082731842067
643,57615,1638.5714081390497
644,57615,1722.330564299788
645,38160,2470.4229445489605
647,59213,0
648,59213,0
649,16288,402.11448842401006
650,1458,723.9659790194897
651,61339,11573.986939446759
652,61339,11631.825691656672
653,61339,11638.02938007502
654,60918,318.2287962305984
655,60918,192.87507764580872
656,12012,20034.774467363
657,12012,20360.1082237225
658,48984,0
659,48984,0
660,61339,0
661,61339,0
662,61339,11525.850364275067
663,61339,11602.157966766488
664,61339,11623.431348275346
665,61339,11643.359495265899
666,61339,11616.98420177018
667,48984,0
668,48984,0
669,48984,0
670,48984,0
671,48984,0
672,6524,1407.212636756199
673,56771,1766.1227367385302
677,61339,11442.990411307353
678,61339,11832.060452024156
679,61339,11846.836404699576
680,61339,11905.58078502815
681,61339,11930.988053569507
682,61339,11953.608014770352
683,61339,11992.700886242452
684,61339,11689.29663249442
685,61339,11704.163812928085
686,61339,11740.05466948503
687,61339,11755.372752031402
688,61339,11776.469145674879
689,61339,11134.211449101025
690,61339,11154.446436478347
691,61339,11168.120516061374
692,61339,11252.779550702948
693,48984,0
694,48984,0
695,48984,0
696,48984,0
697,48984,0
698,61339,26006.50370023586
699,61339,25828.891546947067
700,61339,24750.629612689434
701,61339,24802.64974418154
702,61339,24826.246351346457
703,61339,24937.221129399397
704,61339,24948.66384972107
705,61339,24977.036989296306
706,61339,25018.871801707955
707,61339,25062.516562509412
708,61339,25121.0123394061
709,61339,25154.345036468992
710,61339,25159.199682855895
711,61339,25198.568767743345
712,61339,25267.14881405994
713,61339,25291.459408502928
714,61339,25077.55810213014
715,61339,24981.838966571133
716,61339,24927.993514720834
717,61339,24876.94789842468
718,61339,25098.334265345922
719,56771,3304.763541233424
720,56771,3469.934163870956
721,6524,776.91975292704
722,6524,754.5786756863305
723,6524,750.5089349828465
724,56771,546.2051277315443
725,56771,451.9722187811011
726,6524,637.6218747422083
727,6524,711.2653052190864
728,6524,688.8471341923814
729,6524,646.2244162100748
730,6524,585.5809263715953
731,6524,524.6340386542782
732,39292,1953.3885728726136
733,39292,1999.0216428736699
734,6524,525.523548132257
735,6524,710.9384383151221
736,7101,1848.5715793030702
737,7101,1431.8617810486696
738,7101,1265.16285471233
739,7101,1305.0319598935425
740,7101,2064.942168725613
743,30296,709.2115947754237
744,30296,1080.101953965975
745,25143,0
746,25143,0
747,41477,242.99245610501785
748,41477,238.2306969506294
749,61339,23990.787731229197
750,61339,24109.04365682201
751,61339,23937.48182000941
752,61339,23921.642656199743
753,61339,23720.613558946745
754,61339,23925.020166028407
755,61339,23819.29223296474
756,61339,23432.22672589117
757,61339,24254.290494352892
758,61339,24043.95986587421
759,61339,24176.087548182608
760,61339,24345.370552953867
769,56771,3252.196193249682
770,56771,3220.820182412869
771,56771,3348.1412234307923
772,56771,3626.9756630803454
773,77203,1456.0373384151849
774,77203,1426.0438173478383
775,77203,1339.699956525162
776,77203,1295.578404769978
777,77203,1283.263127731307
778,77203,1261.091353682347
779,77203,1229.3103453153503
780,77203,1177.6966746639737
781,77203,1174.5655646191306
782,77203,1151.8779026677112
783,77203,1137.2680389066802
784,77203,1117.9915851943886
785,77203,1097.8596445366038
786,77203,1093.0782132763138
787,77203,1085.2889215726427
788,77203,1082.0662817768841
789,798,333.172630505017
790,798,255.31456039199722
791,798,237.14104869430645
792,798,171.7470057920524
793,798,163.17236024208805
794,798,136.85052107027863
795,798,65.85134893252456
796,798,37.518312329242036
797,798,18.092519961480058
798,798,0
799,798,25.543843421519405
800,798,30.83676030236762
801,798,58.581865933293415
802,798,138.31012203520564
803,798,164.46381833696083
804,798,180.17786485773794
805,798,189.20866951980526
806,5117,355.1801232175751
807,5117,317.14274390381956
808,5117,239.96586950442355
809,5117,356.51061469581157
810,5117,283.6255105644559
811,5117,287.6975773970351
812,5117,303.9324528735622
813,5117,443.0156655223012
814,39292,1077.4095306995125
815,39292,1102.1875029528544
816,39292,1164.6569450817606
817,39292,1178.9566400447227
818,39292,1193.5232092356478
819,39292,1257.2491553332368
820,39292,1266.9453754596889
821,6524,981.3615646825577
822,6524,963.9150167781154
823,6524,953.0957072534544
824,6524,857.4615125723917
825,61578,3754.8339371426273
826,61578,3581.074587119451
827,48984,0
828,48984,0
829,48984,0
830,48984,0
831,48984,0
832,48984,0
833,48984,0
834,48984,0
835,48984,0
836,48984,0
837,48984,0
838,48984,0
839,48984,0
840,48984,0
841,48984,0
842,33922,390.69559737098643
843,5748,1232.9764898723138
844,78906,112.58501821837213
845,78906,124.0020188197603
846,2319,421.4339549519675
847,26127,490.8607414822212
848,48984,0
849,48984,0
850,48984,0
851,48984,0
852,48984,0
853,48984,0
854,48984,0
855,48984,0
856,48984,0
857,48984,0
858,3762,0
859,61478,0
860,78906,233.13068509961187
861,78906,195.56871090391073
862,78906,146.3863187819742
863,33922,368.08447760371405
864,33922,384.94979069083155
865,33922,512.2505271683921
866,33922,368.91919763802116
867,61578,3926.0115013023874
868,61578,4134.069046505941
869,33922,349.11969726399167
870,33922,318.78598372873404
871,33922,256.6889113297576
872,33922,336.9916127260414
873,61339,3590.8544594312493
874,61339,3557.658072988518
875,48984,0
876,48984,0
877,48984,0
878,48984,0
879,61339,1948.4264705092405
880,3762,1726.3074032997063
881,3762,2026.147730691477
882,3762,1598.0422965871057
883,78906,479.40427453702563
884,36890,267.7366672131496
885,36890,268.25872267884733
886,48984,0
887,48984,0
888,48984,0
889,48984,0
890,48984,0
891,48984,0
892,48984,0
893,48984,0
894,48984,0
895,48984,0
896,48984,0
897,48984,0
898,48984,0
899,48984,0
900,16359,0
901,16359,0
902,16359,0
903,16359,0
904,78520,0
905,78520,0
906,78520,0
907,72005,0
908,72005,0
909,72005,0
910,16359,0
911,16359,0
912,16359,0
913,16359,0
914,16359,0
915,16359,0
916,16359,0
917,72031,0
918,72031,0
919,72031,0
920,72031,0
921,72031,0
922,72031,0
923,72031,0
924,72031,0
925,72031,0
926,72031,0
927,72031,0
928,72031,0
929,72031,0
930,72031,0
931,72031,0
932,72031,0
933,72031,0
934,27856,382.2706255828343
935,27856,588.7984711991138
936,27856,579.3231947022475
937,29599,0
938,29599,0
939,29599,0
940,29599,0
945,65979,6254.196078222057
946,65979,6213.812799041689
947,65979,6166.438766423989
948,65979,6824.818070853164
949,65979,6762.621302762179
950,65979,6738.144731754248
951,65979,6799.4181767793225
952,65979,6685.507994090332
953,65979,6600.368380212061
954,37786,1138.2895477846866
955,59213,0
956,65979,6513.324922949659
957,65979,6496.9216475819
958,59213,0
959,59213,0
960,59213,0
961,59213,0
962,59213,0
963,59213,0
964,59213,0
965,59213,0
966,59213,0
967,59213,0
968,56291,584.1388659876025
969,56291,608.4494838551491
970,19958,160.34804842296217
971,56291,578.4402289287605
972,19958,498.66693082944556
973,56291,672.347913651676
974,29599,579.4206197889141
975,29599,432.544522138821
976,29599,253.17196802677066
977,29599,177.67420133116408
978,29599,107.33305351872718
979,29599,29.722041613916783
980,29599,36.80968568267542
981,29599,81.29238676907697
982,29599,115.35075753960183
983,29599,124.95029224260328
984,29599,203.5232945868694
985,29599,275.322899355933
986,36101,485.16105049291315
987,13869,489.2028032813837
988,13869,337.68420511403605
989,13869,307.06756691014465
990,13869,263.66827859122316
991,57655,2448.874361418417
992,72074,4587.549864783157
993,72074,4676.243094884699
994,10247,4421.152041634231
995,10247,4548.90799044435
996,10247,4793.72190340279
997,10247,4892.4510846435
998,10247,5124.842965048149
999,10247,5177.395630647266
1000,56771,5260.3281412214765
1001,56771,5288.502203719171
1002,56771,5339.14378935839
1003,798,4153.5257443657165
1004,798,4183.726609568581
1005,798,4201.072894921568
1006,798,4217.892892162501
1007,798,4234.923442069432
1008,798,4252.097066248715
1009,798,4264.937325621811
1010,798,4031.3446920818055
1011,798,3952.23821649021
1012,317,511.1639975180598
1013,317,589.093662275772
1014,317,534.5084959963423
1015,798,4054.6692505735186
1016,798,4069.10468964652
1017,798,3900.6221340309426
1018,798,3916.5163904926585
1020,77203,2265.640174784203
1021,77203,2331.588076680496
1022,77203,2359.351599431089
1023,35678,174.60588532038426
1024,35678,217.38466745719597
1025,35678,302.371923350038
1026,35678,380.6829853133847
1027,3360,533.8871963315376
1028,3360,482.7531873891662
1029,3360,439.17515441774236
1030,3360,313.83544086729256
1031,3360,195.69203562615598
1032,3360,241.70392820852965
1033,31766,1389.986609497756
1034,31766,1330.3622201619846
1035,11137,242.4582480944929
1036,11137,310.82332949849683
1037,11137,401.8808366050785
1038,11137,460.60383490932867
1039,317,565.4584878880519
1040,317,473.95928386070653
1041,317,353.37402824243446
1042,317,384.1072295993412
1043,317,399.7601612098689
1044,317,461.9182800854197
1045,317,487.994669976153
1046,317,581.238223375981
1047,73240,704.82553359863
1048,73240,608.1483134667955
1049,1049,0
1050,73240,246.43700081665781
1051,25143,0
1052,25143,0
1053,25143,0
1054,25143,0
1055,25143,0
1056,25143,0
1057,25143,0
1058,25143,0
1059,25143,0
1060,25143,0
1061,25143,0
1062,27856,2920.0188592192876
1063,27856,2833.663437148554
1064,27856,2828.1293386868074
1066,30296,7762.205409530286
1067,30296,7738.467309872812
1068,72361,1537.7730558774024
1069,72361,1457.7920539513213
1070,72361,1375.7275503287515
1071,72361,1212.0782338973243
1072,72361,1209.4928829557005
1074,78836,3182.70849947205
1075,24968,2078.2959274095
1076,57615,1655.9579251305875
1079,42560,630.0620921251118
1080,8198,642.7065739205211
1081,8198,555.7103685830303
1082,8198,454.36104543300286
1083,8198,417.2207317257877
1084,8198,483.9408652343476
1085,8198,542.5927792990733
1086,8198,600.3494215290822
1087,8198,680.4464635192652
1088,8198,698.2828231688986
1089,8198,745.7535847146048
1093,22647,217.79851116005875
1094,22647,150.59286074598046
1095,61339,23945.222069235646
1096,61339,23969.924728102036
1097,61339,23903.360282407586
1098,61339,24007.198833013033
1107,55401,117.46561538625463
1111,78836,195.29555133377715
1112,78836,188.17250632596034
1113,78836,150.4528311502377
1116,1299,228.02396394173138
1117,1299,146.83744793859992
1118,1299,179.3684006833013
1130,32128,301.7055527572236
1131,32128,334.5246734767469
1132,35125,1083.3567693419461
1133,35125,1102.4938433411523
1134,35125,1198.7695231401133
1135,67586,242.8696563044629
1136,67586,249.3733561696079
1137,67586,299.8537156635792
1138,67586,351.48821651479795
1139,67586,373.62573123237496
1140,67586,402.505949051403
1141,67586,437.6615090624161
1142,67586,313.07911377781693
1143,67586,287.5083107953257
1144,67586,301.8959056416987
1145,67586,400.1027757945706
1146,67586,572.0852395050632
1147,67586,486.7758751226465
1148,67586,418.2071483328851
1149,67586,511.1795620263028
1150,47331,353.73265025151846
1151,1523,674.8778238712828
1152,1523,611.5756806559174
1153,1523,578.8614520788241
1154,1523,555.7812056678769
1155,1523,547.9929120594503
1156,67586,114.7280967742985
1157,67586,250.91730264562364
1158,67586,140.80625359444826
1159,67586,217.876325854592
1160,67586,224.00271130954945
1161,51619,1293.2042046925314
1162,67586,334.23768566451605
1163,67586,392.360577402034
1164,67586,177.7940555144949
1165,67586,398.3894415103643
1166,67586,581.9500542156339
1167,67586,414.27924964496026
1168,67586,352.55296842566895
1169,67586,343.69068239241375
1170,67586,396.20693884489197
1171,67586,446.7805231515829
1172,67586,453.8338570300993
1173,67586,449.1711733725243
1174,67586,469.73352620883537
1175,67586,229.59660950432038
1176,67586,85.06767491890518
1177,67586,339.47335156450407
1178,6307,2973.48993833214
1179,6307,2953.8828570108626
1180,6307,2933.740351990988
1181,53068,801.2235462732726
1182,53068,737.9327264327619
1183,53068,744.1578195315013
1184,53068,484.70152613791635
1185,53068,377.4041660142258
1186,53068,555.83491132759
1187,53068,528.8912058176982
1188,53068,463.7017698267252
1189,53068,320.72238137067677
1190,53068,292.4093103466726
1191,53068,356.79035186100987
1192,53068,388.37123197942685
1193,53068,194.49991183352697
1194,53068,608.7005541122213
1195,53068,573.9738736312
1196,53068,593.3235089172226
1197,53068,620.0725448029158
1198,53068,641.3668501475747
1199,53068,706.1570774955219
1200,6307,2889.441054425533
1201,6307,2968.3068610254104
1202,6307,2959.10937568706
1203,6307,2896.775607392611
1204,6307,2970.5570471018073
1205,53068,731.6427079648005
1206,53068,713.8831452629597
1207,53068,757.5402413995071
1208,53068,753.9825151691535
1209,53068,738.7441083525138
1210,6307,2964.2232357888206
1211,6307,2906.7937470327092
1212,53068,571.3662147775112
1213,53068,548.1779127225058
1214,53068,562.4711332146628
1215,53068,497.561971271499
1216,53068,420.6293258079153
1217,53068,585.1722501243962
1218,53068,637.7180488717343
1219,53068,615.4973343653613
1220,53068,673.0715862386808
1221,53068,729.6831357805032
1222,53068,714.3532402846251
1223,53068,694.1914391586658
1224,53068,760.8077319751646
1225,53068,453.75527387302924
1226,53068,553.8149293187861
1227,53068,594.7746632018012
1228,53068,638.5962673764323
1229,53068,644.5190652098617
1230,53068,400.23578643446893
1231,53068,455.3033605563638
1232,53068,584.2420680343839
1233,53068,632.9450039394036
1234,53068,656.5602901723076
1235,53068,479.01652545456466
1236,53068,217.91283698828192
1237,53068,208.93077820995828
1238,53068,182.86693964969302
1239,53068,244.8166874727728
1240,53068,271.39146161269997
1241,53068,321.7360690982066
1242,53068,326.46331595027226
1243,53068,371.78142507906637
1244,53068,389.51489559757863
1245,53068,397.3728791424509
1246,17506,1141.6289887740938
1247,6307,4803.154787141045
1248,6307,4851.705614582969
1249,3469,1026.1132494422102
1250,3469,1085.3732879297581
1251,17506,730.4754424828983
1252,17506,646.2287405647234
1253,17506,367.86980133004477
1254,3469,1099.6953775824109
1255,3469,1153.8627238152046
1256,17506,502.89595684007145
1257,17506,554.8992440146383
1258,17506,666.1469681326462
1259,17506,686.274328894219
