from_node,to_node,time,distance
33327,54758,12.621720344530635,8108.4234646513
33328,54758,13.0670832117462,8331.15255958582
33329,54758,15.292114011146078,10286.3698782869
33330,54758,15.30957130477542,10294.9239521653
33331,54758,13.342069835613293,8468.87771320895
33332,54758,13.38625657219373,8490.93783026386
33333,54758,13.61394270866824,8605.10308965763
33334,54758,13.293831833644441,8444.7715846029
33335,54758,13.316679209895064,8456.28893044159
33336,54758,13.224178548969725,8410.11401267853
33337,54758,13.16316064027448,8379.52396222057
33338,54758,13.220977832601157,8408.39083866614
33339,54758,13.840301067878077,8717.80113969076
33340,54758,13.825066097052408,8710.33600398618
33341,54758,13.988951627308975,8792.30129406097
33342,54758,14.223685045480337,8909.34878837039
33343,54758,14.191971367880369,7925.21138708984
33344,54758,14.387797839894906,8021.16635837696
33345,54758,14.268486703747305,7962.70390166464
33346,54758,14.065697634639479,7862.39206532253
33347,54758,14.118450624242351,7888.24103022794
33348,54758,2.5068631889136443,1233.59080898167
33349,54758,2.5857202386149987,1272.23076333533
33350,54758,13.602242700880458,8598.82800728191
33351,54758,14.104771075475053,8850.33687329805
33352,54758,13.654307575861711,8625.10032071565
33353,54758,13.686434354562076,8641.12181260792
